ma_period,std_dev,total_return,volatility,sharpe_ratio,max_drawdown,win_rate,trade_count,final_value
480,6,-0.31853666683411275,1.7100386348076104,-0.18627454394909038,0.7039660602247386,1.5595287534698694,22,9968.146333316588
540,1,-13.029055499138709,5.237234306763703,-2.4877740303335565,13.081767756374543,37.185319656175494,1019,8697.09445008613
540,2,-6.0154924128764335,4.701199981082111,-1.2795653103639728,6.1109047170373705,27.080553793661554,499,9398.450758712357
540,3,-3.5591329046297138,3.955062805135924,-0.8998928917153811,3.86096053453357,15.670042212550031,248,9644.086709537029
540,4,-2.599284784651845,3.3655720438642773,-0.7723158948240497,2.7854610385677008,9.433301983771134,122,9740.071521534815
540,5,-1.4190269570390934,2.490789870329822,-0.5697096226150906,1.5547586443139272,4.112989654644474,52,9858.09730429609
540,6,-0.3038672666640596,1.8268163335823688,-0.1663370646944999,0.729910965530671,2.0876621246254454,24,9969.613273333594
600,1,-12.370180749435333,5.250827837722519,-2.355853425733483,12.449170296802707,37.463614278523124,895,8762.981925056467
600,2,-5.952340879717799,4.733958673105299,-1.2573706892572611,6.240370015519651,27.151955527346743,445,9404.76591202822
600,3,-3.188152009058598,4.029863918846366,-0.7911314310512187,3.574795150072267,15.922172856798934,236,9681.18479909414
600,4,-2.2994873768543367,3.403575225180982,-0.6756093885752338,2.5664361790253545,9.786391193013943,116,9770.051262314566
600,5,-1.3791013204494051,2.528430955480951,-0.5454376032930179,1.5575742300567612,4.5413757632794205,50,9862.08986795506
600,6,-0.28588186442668473,1.8725605984847693,-0.1526689521599533,0.7244498041356928,2.3155544855660852,24,9971.411813557332
660,1,-11.555186475928425,5.26880410850659,-2.1931326801982154,11.675831510362745,37.744464641597865,837,8844.481352407158
660,2,-5.376415470094653,4.7116145023970715,-1.141098336325979,5.798483250678772,27.565099318893587,413,9462.358452990535
660,3,-2.557154078711832,3.96446356939487,-0.6450189373545314,2.9928200016623876,15.44863231203872,222,9744.284592128817
660,4,-2.3730936099679134,3.442753800314898,-0.689300992057827,2.6392633292999035,10.673222224655614,114,9762.690639003209
660,5,-1.3581583342573311,2.6150874095162426,-0.5193548518932959,1.492607477175261,5.316353124110291,50,9864.184166574267
660,6,-0.5130810842070233,1.989444168432665,-0.25790172569217745,0.7856905786885363,3.0562186548695824,26,9948.691891579298
720,1,-10.634157597092475,5.273903802389308,-2.0163730692764514,10.7571329388727,37.97856720212137,767,8936.584240290753
720,2,-5.479034162297736,4.739189245538642,-1.1561121277137363,5.83128238997892,28.18807389713134,383,9452.096583770226
720,3,-2.863498913990703,4.088037980971321,-0.7004580014470251,3.6421274529349312,16.865727246827813,208,9713.65010860093
720,4,-3.005777026862466,3.5337103589552084,-0.8506008477025171,3.248576445248297,11.76831539961868,106,9699.422297313753
720,5,-1.594169002387802,2.756799407758838,-0.5782680444217718,1.8698990006272669,6.442988319344306,48,9840.58309976122
720,6,-0.9631801756165403,2.374012758340511,-0.4057181968515726,1.243235163927766,4.060835835287414,28,9903.681982438346
780,1,-10.470194992748837,5.269244402529647,-1.9870391640445317,10.510936120225786,37.845661279357905,727,8952.980500725116
780,2,-5.4089615890309695,4.752516284096409,-1.1381258402272618,5.761594407560667,28.948926558628102,359,9459.103841096903
780,3,-2.9717035909473943,4.137688206804356,-0.7182038477574216,3.644351588387637,18.16736475077301,200,9702.82964090526
780,4,-3.2199890997041125,3.5794549246991365,-0.8995752614414503,3.5410369780304713,12.349509879169316,98,9678.00109002959
780,5,-1.7304316243195172,2.9661652607080446,-0.5833901594230293,2.084546191750851,7.209271726497225,46,9826.956837568048
780,6,-1.335991335672737,2.504447346649411,-0.5334475637749385,1.7160190069113561,4.329948904629284,26,9866.400866432727
840,1,-10.200988180125226,5.272964271531318,-1.9345832163514285,10.285160900421115,38.046125825634725,681,8979.901181987478
840,2,-5.621590647328034,4.79652288534956,-1.1720137236285373,6.099055849016131,29.64494963902482,329,9437.840935267197
840,3,-3.1560169589713194,4.238009722319416,-0.7446931851878967,3.897744873739721,19.6682100458625,196,9684.398304102868
840,4,-3.988529681670594,3.643106056157212,-1.0948156930346788,4.362238314956766,13.317680103574641,88,9601.147031832941
840,5,-2.784503356047374,3.221651192101813,-0.8643093836085828,3.134819574086404,9.03535142963727,48,9721.549664395263
840,6,-1.2168929001358575,2.4946374209602555,-0.4878035140142496,1.5313011951986846,4.520418687323078,24,9878.310709986414
900,1,-9.775093376732025,5.279568670858327,-1.851494693247893,10.015827841922361,37.94712456906963,631,9022.490662326798
900,2,-5.052582852711806,4.825708491334025,-1.0470136896551463,5.769732643712128,30.26942754880218,309,9494.74171472882
900,3,-2.963657587277646,4.218060883574447,-0.7026113821207339,3.8108742985847726,20.32234689620342,178,9703.634241272235
900,4,-4.133102752267881,3.6982260207557114,-1.1175906310407997,4.501394200429149,14.667003359610023,86,9586.689724773212
900,5,-1.5213508706900192,3.029232755075086,-0.5022231679428375,1.9600636540287701,7.994993522320547,46,9847.864912930998
900,6,-1.4136838630514514,2.4622009833321568,-0.574154535970609,1.6303013045718036,4.42458444039437,20,9858.631613694855
960,1,-9.102856563979334,5.265859298728173,-1.7286554857585892,9.43791053353467,37.86337368987717,591,9089.714343602067
960,2,-5.393467554983722,4.861336934775359,-1.1094617853787896,6.306286710703985,30.06086440640724,287,9460.653244501627
960,3,-2.8611877959831,4.198430500417253,-0.6814898557207857,3.702339627168241,20.876271670585133,164,9713.88122040169
960,4,-2.8638652201931514,3.5915231395125806,-0.7973957312667677,3.4001661305697666,13.306673111994902,84,9713.613477980685
960,5,-1.0008417611862441,2.9975101986601524,-0.33389102783823965,1.6908368089503734,7.665179846630485,44,9899.915823881376
960,6,-1.2430325713345347,2.444792108696676,-0.5084410109607226,1.4909452489985597,4.2660016259805325,20,9875.696742866547
1020,1,-8.441078664198209,5.26581101946097,-1.6029968855703967,8.746930975868949,37.71025263296761,541,9155.892133580179
1020,2,-5.2971459694472145,4.856725478205095,-1.0906825994630618,6.0548925163781995,29.950968536311866,261,9470.285403055279
1020,3,-2.7420484320114125,4.203113755177939,-0.6523850154265758,3.5864788615835677,21.025263296761285,150,9725.795156798858
1020,4,-2.4978791396184863,3.537888016318045,-0.7060368016447514,3.0303915003641926,12.705305512191906,78,9750.212086038151
1020,5,-0.7341373838991472,2.9840754296930174,-0.24601837359542567,1.7272653368854525,7.692223126140586,42,9926.586261610086
1020,6,-1.22748893657455,2.335405614357673,-0.5255998910973575,1.4264280390776003,3.796090675227018,16,9877.251106342545
1080,1,-7.42503430652418,5.211610376912365,-1.4247101700881881,7.626369789654437,37.377615454005415,511,9257.496569347582
1080,2,-4.902258110686509,4.811671498084837,-1.018826433316931,5.54713079978881,29.875030252359686,247,9509.77418893135
1080,3,-2.2639579891996053,4.151850925839002,-0.5452888433710097,2.9495935595564795,20.58920595806473,142,9773.60420108004
1080,4,-1.8853218190814869,3.5049280282002937,-0.537906000897131,2.593411658841753,12.601482915667422,76,9811.46781809185
1080,5,-1.0316290078684842,2.8374458080515774,-0.3635766381656061,1.6786855748703917,6.871135948603992,34,9896.837099213151
1080,6,-0.9005528216498915,2.358164732568951,-0.38188715538495993,1.275110387902787,3.9944115641019997,18,9909.944717835011
1140,1,-6.874270585303877,5.196574440816764,-1.322846552780917,7.247130208166936,37.10948680125933,477,9312.572941469612
1140,2,-4.567145557196472,4.796417691437013,-0.9521992976863008,5.276612940773791,29.997137887761166,231,9543.285444280353
1140,3,-2.097315524524601,4.237047972447364,-0.4949945193358689,3.0208793542649275,21.96781224543713,140,9790.26844754754
1140,4,-1.7990588624787973,3.4709654561948247,-0.5183165563540592,2.510726009885634,12.423768741331102,66,9820.09411375212
1140,5,-1.0169298798773485,2.9339542547846613,-0.3466072718137817,1.5041342208697994,7.803659100416108,36,9898.307012012265
1140,6,-1.236842996248777,2.489990715608185,-0.496725947006865,1.4928191690742643,4.711477070077717,16,9876.315700375122
1200,1,-6.4577679120873865,5.193083803428538,-1.243532389718781,6.904257908615631,37.21222268731687,455,9354.223208791262
1200,2,-4.0644835014702725,4.788820934304445,-0.8487440973945336,4.829970642057351,30.12161001079509,215,9593.551649852972
1200,3,-2.5410337489982893,4.178440586027491,-0.6081296829959452,3.3131198025751254,21.47672446079619,124,9745.896625100171
1200,4,-2.4296421326014728,3.3614811467580226,-0.7227891594586925,2.936443657949379,11.721486638320371,52,9757.035786739852
1200,5,-1.4073526748394904,2.8900328498797543,-0.4869677086535699,1.757548117871934,7.791192086536978,30,9859.26473251605
1200,6,-1.1565898788368,2.4856704382848283,-0.4653029866802755,1.421015950913661,4.824744993500914,16,9884.34101211632
1260,1,-5.987649232070213,5.18879804352394,-1.153956885938798,6.608826891995218,36.953550406737065,435,9401.235076792978
1260,2,-3.697871262492136,4.79819242916842,-0.7706800669378361,4.434768827450367,30.328916911002846,205,9630.212873750786
1260,3,-2.6976647768045203,4.092123110687701,-0.6592335332626795,3.376267701022231,19.675492162871187,104,9730.233522319548
1260,4,-2.4605612010742295,3.367198434366895,-0.7307443410405563,2.9818143355718907,12.134873569806661,50,9753.943879892577
1260,5,-1.1771204124103263,2.823644520887751,-0.4168798174496274,1.5175107333071203,7.323471704768414,28,9882.287958758967
1260,6,-1.1172195387306405,2.4874872949733797,-0.4491357768895043,1.381750934413576,4.8477767244990195,16,9888.278046126936
1320,1,-5.610300045168692,5.181785683443264,-1.0826962726564722,6.097294216310647,37.03977410602016,399,9438.96999548313
1320,2,-3.370676693112551,4.759498060700283,-0.7082000349878514,4.302585282642543,30.103020008382785,191,9662.932330688745
1320,3,-2.469476836299256,4.067369181288856,-0.6071435186310615,3.1136132234775302,19.68410138757142,96,9753.052316370075
1320,4,-2.0704473362845643,3.2933435923364396,-0.6286763825986648,2.613555791220011,11.721559197899891,46,9792.955266371544
1320,5,-0.9988807795605181,2.739965642417601,-0.36455960034563,1.4591057875747593,6.937857095585802,26,9900.111922043949
1320,6,-1.0781496169121274,2.466681033830179,-0.43708513671831056,1.3451419758890917,4.5355275639187305,14,9892.185038308788
1380,1,-5.6505871712417495,5.193020919079876,-1.0881117675610958,6.145873012884287,37.5709145493477,375,9434.941282875825
1380,2,-3.907549286958567,4.728110950271951,-0.8264504213323955,4.643768178121408,29.89337983708969,175,9609.245071304143
1380,3,-2.6179492674617166,4.1610528877736765,-0.6291554897449093,3.2136365729955347,21.586719939957174,96,9738.205073253828
1380,4,-2.6176217696213255,3.3930219120262457,-0.7714721087840348,3.0526947630875134,12.670801969051457,40,9738.237823037867
1380,5,-0.811201471342482,2.8199933755521283,-0.28766077196321654,1.2746477783503467,8.083706761440144,30,9918.879852865752
1380,6,-1.2789220902573284,2.3760553806197886,-0.538254327188167,1.5089091897925937,4.870753405002097,12,9872.107790974267
1440,1,-4.951471538435015,5.176557627782874,-0.9565181911353966,5.515395604151329,37.51408186256102,357,9504.852846156498
1440,2,-4.33030166296432,4.705290552080626,-0.9203048387839746,4.936721276583364,29.634865587241283,153,9566.969833703568
1440,3,-3.0152270014816573,4.171521303104556,-0.722812322506335,3.511088463552831,21.693799562633917,88,9698.477299851835
1440,4,-2.941122572371646,3.5142970034576435,-0.8369021085804463,3.478385454086836,13.976938879194186,42,9705.887742762836
1440,5,-0.7851518092680254,2.7348375018647326,-0.2870926732329341,1.1851450583844962,7.334717589626913,26,9921.484819073197
1440,6,-1.1966795916325101,2.379712206580184,-0.5028673586341871,1.4351011747467055,4.943562103775044,12,9880.332040836749
