ma_period,std_dev,total_return,volatility,sharpe_ratio,max_drawdown,win_rate,trade_count,final_value
60,1,-21.65048264513496,5.888073965008194,-3.677005889158329,21.66353204536723,36.259695614808045,5551,7834.951735486504
60,2,-9.630599758513558,5.027091419767441,-1.9157399287875057,9.684734198596416,25.9456284063836,3072,9036.940024148644
60,3,-3.139727689949956,3.8169952454780773,-0.8225652608997961,3.3363695537261457,10.063857794023258,1036,9686.027231005004
60,4,-1.007213310312205,2.5104460820472996,-0.40120889969116974,1.4964249388308557,2.0125539854008245,196,9899.27866896878
60,5,-0.702983171961824,2.0061886623343557,-0.3504073097212346,0.9534733186787289,0.7125528975338055,62,9929.701682803818
60,6,0.16051268224437365,1.2480463513424245,0.12861115460313063,0.36552381510612525,0.282845424975251,26,10016.051268224437
120,1,-10.32936955464665,5.733303574073487,-1.8016435762022067,10.398332812833628,35.662889302548365,3384,8967.063044535334
120,2,-3.1967883624760884,4.974123007212107,-0.642683817396752,3.6377648349112994,25.47924626890043,1778,9680.321163752391
120,3,-1.6608662732537582,3.910536946983012,-0.4247156581745431,2.0442630150589904,11.338623820254073,684,9833.913372674624
120,4,-0.9990115815851075,2.887440691909271,-0.3459851433085291,1.2865329251262454,3.4856253333768765,182,9900.098841841489
120,5,0.15484779519170377,1.864200076880344,0.08306393563229258,0.5111579023911206,1.2126753970586635,56,10015.48477951917
120,6,0.10461251352973377,1.6446038991145966,0.0636095497438951,0.6432536292347742,0.6923353254302602,30,10010.461251352974
180,1,-4.97564236988115,5.619306347774032,-0.8854549052753006,5.153059922642008,35.6219295665719,2545,9502.435763011885
180,2,-1.2069262655579616,4.975034449655724,-0.24259656446026856,2.1041131178553116,25.046022461139618,1265,9879.307373444204
180,3,-0.18403915528766301,3.9138532612188484,-0.047022497524689955,1.6132637522330358,11.920089757415335,507,9981.596084471234
180,4,-0.24435873652318696,2.885666430959167,-0.08468017436165154,0.9409026349713565,4.363691818350163,168,9975.564126347681
180,5,0.10771834596816632,1.8105268601080409,0.059495580176997964,0.47281927349680797,1.5402546757731228,50,10010.771834596817
180,6,0.5949458489388881,1.3466984085122002,0.4417810589055124,0.28805875727687896,0.8681633497815975,26,10059.494584893888
240,1,-3.4906541983684813,5.57060554326684,-0.6266202428544982,3.6827983684434615,35.25282582867358,2037,9650.934580163152
240,2,-0.23886218780746482,4.876557848017558,-0.04898171932986876,2.0980140576096167,24.987192483350228,991,9976.113781219254
240,3,0.10901606936271069,3.938720262399949,0.027678043145995042,1.4253583138786936,12.804246645520639,414,10010.901606936271
240,4,-0.09336253268916739,2.9581792918779484,-0.03156080936186184,0.8739087200293862,5.677817381162596,154,9990.663746731083
240,5,0.896778691468958,1.9013218969646732,0.47166063405707476,0.5486506322717134,1.848642403235124,58,10089.677869146895
240,6,0.5662808843235556,1.1947839812184977,0.4739608943752622,0.22807754636575422,0.6474608416990942,18,10056.628088432355
300,1,-2.033935691985611,5.507224548238788,-0.36932136581139846,2.6340209172461235,35.125377659980586,1749,9796.60643080144
300,2,1.4780555032698706,4.809041737795043,0.3073492774357917,1.338755729694881,24.465822453453747,831,10147.805550326988
300,3,1.2628257006208177,3.852391437588899,0.3278030597563533,1.3513960934620306,13.38088849623158,367,10126.282570062082
300,4,-0.32349311608530495,3.036226069385179,-0.1065444761663649,1.5401318147847698,6.636999225592531,144,9967.65068839147
300,5,0.8164669790420076,1.9828462204869974,0.411765153851154,0.6446601290358248,2.539183927227512,58,10081.646697904202
300,6,0.15091951261787528,1.5273444786492074,0.0988117053667876,0.4906669151885761,1.059084017756836,22,10015.091951261787
360,1,0.045734851376244556,5.4429538895373035,0.00840257924362692,1.5741298162241573,35.022865437717606,1475,10004.573485137624
360,2,1.584453132444441,4.838386716806331,0.32747550478773835,1.5053548204879066,25.003547144276002,704,10158.445313244443
360,3,1.884920565172754,3.79881670819832,0.4961862363890473,1.3183709261232675,13.612302587778178,332,10188.492056517276
360,4,3.182314063376879e-05,2.9829338547920163,1.0668403049784569e-05,1.4631097440663001,6.855265599249097,132,10000.003182314063
360,5,0.9978609521954285,2.021259100509699,0.49368284943963836,0.5912207053704811,2.8486297108804557,58,10099.786095219542
360,6,-0.2306673408679849,1.467914947112812,-0.15713944552555723,0.6304670544486873,1.1230804492321798,18,9976.933265913201
420,1,0.7816304367680216,5.415921601211659,0.14432085512337436,1.3279850942460651,35.15284558173061,1278,10078.163043676803
420,2,1.8554761691744082,4.918046685728275,0.3772790881710886,1.223023926353358,25.323547721241113,632,10185.547616917442
420,3,0.9592824051054771,3.91506968902627,0.24502307271676266,1.2211241498390155,14.191321822133396,288,10095.928240510548
420,4,0.0798106295042178,3.1226323408670686,0.02555876606403705,1.375868022162999,7.491017113899718,126,10007.981062950423
420,5,0.735964578769055,2.1550270227242656,0.3415106033513628,0.8065353615106928,3.0973209702609132,52,10073.596457876905
420,6,0.25427734349638964,1.5943439072328762,0.15948713595783126,0.5486506322717155,1.2264779441477454,20,10025.42773434964
480,1,0.5975321323449467,5.440946617014427,0.10982135543774668,1.7248392887309765,35.6775187698764,1122,10059.753213234495
480,2,1.102209520334263,4.9351707506548586,0.22333766672369107,1.250218344485768,25.519381878189783,548,10110.220952033427
480,3,1.4811155381074137,3.9552164437265613,0.37447142506110814,1.2033343044585953,14.655257204681812,270,10148.111553810742
480,4,0.09294982869865187,3.2185590625622087,0.02887932981557809,1.2938029380888314,7.895915980896802,118,10009.294982869866
480,5,0.15331955012372056,2.420040309929381,0.06335413071206016,1.1143015282121755,3.6479678261914907,50,10015.331955012372
